Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],feature_1,feature_2,feature_3,feature_4,Type_M,Type_L,Type_H
2.0844419908350034,2.410185638479878,-0.7079294294811718,0.5996964214081294,0.6485129123741715,2.302518887107829,-0.48181194132104344,0.4455144714138106,0.8991360280836787,0,1,0
1.8348694917677104,1.6692480928517492,-0.42176669602064154,0.6198552160215993,0.8986700795498156,1.827735911090895,-0.44399468394976604,0.7527849991130019,1.1700787568629551,0,1,0
-0.8105989983456008,-1.42921800704765,0.38061116446672744,-0.9122131746020963,-1.3996488938764138,-1.1018898721672874,0.3398827045631519,-1.3525302166479054,-1.3191415016878723,0,0,1
0.03794749848321803,-0.48620658533911887,-1.1063128427301452,1.6076361520816131,0.3514512763530943,-0.18924299482644585,-0.7444914392708146,0.0881938767975945,1.0492291392149813,0,1,0
-0.3114540002110148,-0.620922502726041,-0.5452094437879291,1.0028723136775228,0.4139905681470053,-0.4565750109230118,-0.5547865311290048,0.2741961064654603,0.844877016078466,1,0,0
-1.0102569975994238,-0.9577122961933653,-1.5888617658204511,1.5874773574681431,-0.6648122152979594,-1.0192499522885246,-0.801170214682906,-0.8308118091253522,-0.2378369052982773,1,0,0
0.13777649811012954,1.1977423819975028,0.3918332324455718,-0.6400694473202553,1.430254059798059,0.5967357656215843,0.1806577827361448,1.5317238674177216,0.8470967029332248,1,0,0
-0.8605134981590423,-0.41884862664567696,0.5264980481917036,-1.0331659422829143,-1.6810757069490132,-0.6988848509045923,0.4550488855389622,-1.6389696844040165,-1.5157423373950714,0,0,1
-0.8605134981590423,-1.3618600483541698,7.568345704916515,-3.6538092420339723,-0.7898907988857815,-1.1028184105928978,27.89936857190823,-0.007960154296166833,-1.4394273893409866,0,1,0
0.48717799680433405,0.5241627950628541,0.11689256696388589,-0.5191166796394378,1.3833495909526259,0.5167073600648441,0.06213180890755275,1.388702430159781,0.894344323127374,0,1,0
0.03794749848321803,-0.014700874484872476,-0.14682603053895568,0.16628233721853167,1.2270013614678483,0.01394249170131415,-0.26524964354206065,1.147553910437935,1.2170092789349962,0,1,0
-1.908717994241684,-1.9680816765953382,-0.6967073615023275,1.3455718221065072,1.49279335159197,-1.986264688903543,-0.6458853920884675,1.2049905264542435,2.3035988440263977,0,1,0
0.0878619982966596,1.1303844233040226,-0.5003211718725518,1.4262070005603864,1.0237486631376376,0.5375414409893288,-0.6359475752503172,0.8447351418603254,1.787926831228805,0,1,0
0.23760549773704107,0.8609525885301784,-0.26465774431682104,0.17636173452526593,-1.071317611958381,0.5117261383024806,-0.2881897670401145,-1.062818854659897,-0.941371938882749,0,1,0
-0.7606844985321308,-1.1597861722737675,-0.1861032684649108,-0.2066553631306576,-1.3683792479794583,-0.9566219699365847,-0.13502891990489818,-1.3407315677510632,-1.2479705898368791,0,1,0
0.13777649811012954,0.2547309602889717,0.7565504417580122,-1.0936423261233235,-1.071317611958381,0.1900939688586116,0.553523604285758,-0.992443384181085,-1.1145075135539273,0,1,0
-1.0601714974128937,-0.9577122961933653,-0.3881004920841086,-0.40824330926535435,0.9455745483952488,-1.0490985937615886,-0.08834363870864073,0.8062655975580162,0.61515704317328,0,1,0
-1.1600004970398052,-0.6882804614195212,-0.03460535075051246,0.2368381183656751,-1.0869524349068587,-0.9936184228317461,-0.2701766859560338,-1.062144646151506,-0.9480662325717037,1,0,0
0.537092496617804,0.12001504290204959,0.6723849319166798,-0.5997518580933161,-0.8680649136281702,0.3720294666254111,0.21597520657663286,-0.7846681856245927,-0.8909885705921943,0,1,0
-1.6092309953609212,-1.42921800704765,0.9473255973983657,-0.9323719692155659,0.054389640332017056,-1.5783848409064327,0.48067555612650437,0.23856220383079557,-0.3111922708793505,0,1,0
0.0878619982966596,-0.14941679187179455,-0.06266052069762326,0.5593788321811902,1.055018309034593,-0.014145795673202215,-0.37312385400581155,1.0087859356814612,1.2958610119659477,0,1,0
-0.9603424977859538,-1.42921800704765,-0.5115432398513962,0.2771557075926143,0.21073786981679457,-1.1912326788058727,-0.3606570641901253,0.09578863734799882,0.3089107234659367,1,0,0
1.685125992327329,1.8713219689321514,-0.13560396256011137,-0.4284021038788243,-0.2426719956890602,1.8250953799430876,-0.03052233717416681,-0.25886486772767064,-0.35530414297709484,0,1,0
-0.9104279979725123,-1.4965759657410918,-0.8369832112378814,0.8617607513832353,-0.49282916286470424,-1.190294468105001,-0.5641455172203087,-0.5930739912694841,-0.2143716442622568,0,1,0
-1.0102569975994238,-1.0250702548868456,0.7228842378214793,-0.9122131746020963,1.4146192368495814,-1.0480733325833198,0.41651121253453854,1.6316157898006505,0.6468668553841186,1,0,0
-0.6109409990917494,-0.014700874484872476,-0.6405970216081058,0.20659992644547087,0.7266870271165603,-0.37585020154705334,-0.36005624864692637,0.5337862118580009,0.7685620680243814,0,1,0
0.287519997550511,0.32208891898245184,0.5994414900541917,-0.629990050013521,0.6328780894256938,0.30923705559393877,0.21779295352716196,0.7734276772669729,0.2467594915326932,0,1,0
0.03794749848321803,-0.41884862664567696,-0.472266001925441,0.7609667783158869,-1.2433006643916362,-0.16021649675104352,-0.4876027849818363,-1.2355946997660925,-1.0461552516772308,0,1,0
2.0844419908350034,2.2081117623994757,-0.713540463470594,1.1641426705852804,-0.946239028370559,2.214249703023849,-0.6122038660763791,-0.9819138336529788,-0.6612685976870082,0,1,0
-0.06188150114372185,-0.48620658533911887,0.46477667430805986,-0.9021337772953613,1.3833495909526259,-0.24907568962629342,0.3521822041558391,1.5091874565416523,0.6319280105203459,0,1,0
1.0861519945658316,0.389446877675932,-0.42176669602064154,0.35779088604649345,-1.6810757069490132,0.8189853067000337,-0.37050701289154375,-1.6389696844040165,-1.5157423373950714,0,1,0
0.4372634969908641,1.3324582993844247,-0.20854740442259945,0.4182672698869026,1.2582710073648038,0.8358924438662367,-0.35475321388824654,1.1570126592174204,1.4119893909069745,0,1,0
0.03794749848321803,-0.3514906679521968,-1.033369400867657,1.0935868894381362,-1.1494917267007698,-0.13118999867565526,-0.6411788866715337,-1.1828676284775153,-0.9059978817053246,0,1,0
-0.9104279979725123,-0.6882804614195212,-0.6967073615023275,0.7912049702360912,-0.16449788094667145,-0.8441817699610941,-0.5275675312134215,-0.28003303192494644,0.12129433455180881,1,0,0
1.03623749475239,0.4568048363693739,-0.9997031969311241,0.9323165325303787,-1.0400479660614255,0.8181631633023577,-0.602844400704489,-1.0865252155946448,-0.8035751882643158,0,1,0
-0.7107699987186609,-0.3514906679521968,-0.4890991038937075,0.4182672698869026,-0.696081861194915,-0.5802253779326145,-0.3988056533792523,-0.7332498720287745,-0.5346407475917261,0,1,0
-0.6109409990917494,-0.14941679187179455,-0.26465774431682104,-0.4183227065720893,0.9924790172406821,-0.43365171854090045,-0.060055891655380125,0.8872301075509689,0.6471839535062268,0,0,1
0.93640849512545,0.591520753756296,-0.3039349822427762,-0.30744933619800596,-1.133856903752292,0.8164608428554221,-0.11547464985077699,-1.1243403810505743,-1.0594733728057832,1,0,0
0.4372634969908641,1.7366060515452293,0.10005946499561941,0.055408966844448314,0.023119994435061554,1.0105157015313926,-0.1848149608566876,0.0415445969155418,0.04346436213653963,1,0,0
0.03794749848321803,-0.28413270925871664,0.156169804889841,-0.5291960769461727,-1.1807613725977253,-0.10216350060023886,0.07496061110074093,-1.1424349476360676,-1.1233862609729621,0,1,0
0.23760549773704107,1.2651003406909447,-0.14682603053895568,0.17636173452526593,1.5240629974889257,0.6861172613612443,-0.26862542525276933,1.4321987937820053,1.5033841163235468,0,1,0
-1.1100859972263353,-0.14941679187179455,-0.023383282771668137,-0.32760813081147594,1.4146192368495814,-0.733298806303544,-0.054080949436212236,1.370518630095236,1.0514840591944186,0,1,0
-0.3613685000244564,-0.6882804614195212,-0.2590467103273989,-0.1663377739037184,0.11692893212592806,-0.5154211336456651,-0.16426771225167022,0.06107681399686885,0.040152448416740746,0,1,0
-1.2099149968532468,-0.28413270925871664,-1.4541969500743193,1.043189902904462,-1.6498060610520577,-0.8507976062435054,-0.6888595013993161,-1.61362737635332,-1.480227347718932,0,0,1
0.287519997550511,-0.41884862664567696,0.8631600875570333,-1.2145950938041414,-1.1182220808038141,-0.010586398375060107,0.6755137748991844,-1.035394432097993,-1.1605924406336794,0,0,1
-1.1100859972263353,-1.42921800704765,0.35255599451961667,-0.6602282419337253,-1.4778230086188024,-1.2805754854444722,0.1836070466376547,-1.432741199484421,-1.3623020794192915,0,0,1
1.8348694917677104,1.9386799276255933,-0.4329887639994859,0.9827135190640529,-1.6498060610520577,1.9452347110308705,-0.534642854347903,-1.610018377867227,-1.4806501452150764,0,0,1
-1.3097439964801867,-1.1597861722737675,0.9473255973983657,-0.9222925719088312,-1.5403623004127136,-1.2846378410564872,0.47369496727619725,-1.4867373691417343,-1.4177590176635801,0,1,0
-0.9603424977859538,-1.4965759657410918,-0.06827155468704542,-0.4183227065720893,0.38272092225004983,-1.2200657313759438,-0.022089805921349074,0.3568857970534134,0.1538849748796151,1,0,0
1.0861519945658316,0.8609525885301784,0.18422497483695183,-0.3981639119586194,-1.6810757069490132,1.023592617691987,0.01728855209562541,-1.6389696844040165,-1.5157423373950714,0,1,0
0.98632299493892,0.389446877675932,-0.8145390752801929,2.061209030884681,-1.5247274774642356,0.7589011327432286,-0.7803303612301807,-1.5009552368039796,-1.3025819330888788,1,0,0
-0.01196700133025191,0.9956685059171005,-0.4610439339465967,0.16628233721853167,0.3514512763530943,0.41921082537641585,-0.31754633333972826,0.23642060033355364,0.39424535143777134,0,1,0
-0.06188150114372185,-0.553564544032599,-0.5676535797456177,1.2044602598122196,-0.008149651461893948,-0.2780828431511584,-0.6009182457639858,-0.1155360707085519,0.44462871972832596,0,1,0
-0.9603424977859538,-0.8903543374999234,-0.9828700949628576,0.9625547244505837,0.7892263189104713,-0.9605682582454036,-0.6069818509029574,0.4946622887093123,1.2454071774260358,1,0,0
-0.7606844985321308,-1.42921800704765,-1.5551955618839182,1.4262070005603864,0.5234343287863495,-1.072108936621097,-0.7710243838091586,0.12249919207748872,1.1768435168012672,0,0,1
0.8864939953120085,0.4568048363693739,-0.40493359405237506,-0.4284021038788243,-0.39902022517383773,0.7280078855413582,-0.08273555260663486,-0.44790103568329587,-0.4814387293268749,1,0,0
-0.7107699987186609,-0.08205883317835266,1.5757614042136476,-1.5270564103129214,-1.5403623004127136,-0.4646997221470416,1.166934811633352,-1.4767432194879386,-1.4367849049900834,1,0,0
-1.0102569975994238,-0.41884862664567696,-0.26465774431682104,0.04532956953771333,-0.8524300906796924,-0.7886629099301907,-0.243632294915379,-0.8559954798799566,-0.7594633161665717,0,0,1
1.685125992327329,1.7366060515452293,6.558359586820527,-3.0490454036298815,-0.6648122152979594,1.7664040136246908,9.07653244997265,0.10494994119731162,-1.2913073331916918,1,0,0
1.5852969927004175,0.9956685059171005,-0.13560396256011137,-0.2167347604373926,-1.6810757069490132,1.383343223961959,-0.12171464664733121,-1.6389696844040165,-1.5157423373950714,0,1,0
-0.21162500058407493,-0.48620658533911887,0.22350221276290694,-0.025226211609430817,-0.9306042054220812,-0.3388247318260929,-0.1333089057453694,-0.8884566365927814,-0.8426487235330048,1,0,0
-0.4611974996513679,0.2547309602889717,-0.10193775862357839,0.5291406402609853,-0.2426719956890602,-0.17017894027575647,-0.37051095626158537,-0.25339188101249677,-0.047366633285173876,0,1,0
1.1360664943793015,1.1977423819975028,-0.4161556620312194,-0.43848150118555856,1.3989844139011036,1.199898851253555,-0.0804533573242519,1.2185936745941321,0.9621680881338902,1,0,0
-0.3114540002110148,-0.553564544032599,-0.3768784241052643,0.43842606450037186,0.4296253910954831,-0.42761621877448314,-0.3870186492992262,0.3286285286870265,0.5961311558467769,1,0,0
0.736750495871627,0.6588787124497761,-0.24221360835913242,0.5291406402609853,-0.13322823504971595,0.7253383375677516,-0.3920023229889856,-0.1725066896675901,0.06435760507101411,0,1,0
-0.16171050077063337,-0.620922502726041,1.760925525864579,-1.547215204926391,1.2739058303132815,-0.3668840023748103,1.2419854191994235,1.8296248798164794,0.1290456219811249,1,0,0
0.3374344973639526,0.12001504290204959,-0.9716480269840133,2.545020101607953,1.570967466334359,0.25201587511608575,-0.8628903453304088,1.1739868498992638,3.2697615889659697,0,0,1
0.23760549773704107,1.0630264646105807,0.6948290678743685,-1.0130071476694447,0.7892263189104713,0.5989216998318695,0.47978207348796215,0.9630587350829432,0.15430777237575957,0,1,0
-0.01196700133025191,-0.553564544032599,1.2447103988377402,-1.2246744911108762,-1.6029015922066245,-0.24817616802649625,0.7788565799183633,-1.551768745708447,-1.4665921284682715,0,1,0
0.23760549773704107,1.2651003406909447,-1.201700420550322,1.799144700909575,0.742321850065038,0.6861172613612443,-0.7865036410571924,0.3942151357900613,1.646254436895714,1,0,0
0.5870069964312455,0.05265708420860771,-0.32637911820046484,0.5492994348744552,-0.9931434972159923,0.3728999713994092,-0.4104858430500103,-0.993752141873844,-0.8103751813273069,1,0,0
0.23760549773704107,0.9283105472236203,3.0009640375268765,-2.1418996460237465,-0.508463985813182,0.5407913254789435,2.6156184252550645,-0.09820494611050129,-1.0189552794252672,1,0,0
0.0878619982966596,-0.3514906679521968,-0.5788756477244621,1.1540632732785454,1.2739058303132815,-0.10125430672519413,-0.5919897144356921,1.0482073037603223,1.9136738532071191,1,0,0
0.1876909979235711,0.7262366711432564,2.669913032150969,-2.0108674810361933,1.3677147680041482,0.42350531559483684,2.223721544402905,2.252948504437972,-0.13478001561305167,0,1,0
-0.5610264992783078,0.18737300159552978,-0.298323948253354,0.3779496806599627,0.2576423386622278,-0.2591348559036791,-0.35690957074369667,0.18551785795003428,0.39783913015499967,0,1,0
-1.5094019957340097,-1.42921800704765,0.32450082457250584,-0.8416573934549524,0.9768441942922044,-1.5188229698140379,0.2830760819345215,1.0494367428050353,0.3829707515405843,0,1,0
-1.1600004970398052,-1.0924282135803256,-0.6686521915552166,1.1943808625054846,-0.47719433991622645,-1.1663846036457095,-0.6123521879970384,-0.5564089462102214,-0.10772097585980302,0,0,1
-0.4112829998379263,0.2547309602889717,0.18422497483695183,-0.27721114427780175,-1.1025872578553364,-0.14015619784789832,-0.03719771977721202,-1.063017151280012,-1.0294899837042013,0,1,0
-0.5610264992783078,0.05265708420860771,0.06639326105908644,0.015091377617509104,-0.6648122152979594,-0.31695571744806356,-0.17578634304463794,-0.6406949245901002,-0.5951007895403918,1,0,0
-1.3596584962936282,-1.1597861722737675,-1.2802548964022322,2.1620030039520293,-0.8055256218342592,-1.3144574657037522,-0.8474557535508684,-0.9121729123585348,-0.3023135234603157,0,1,0
-0.01196700133025191,-0.3514906679521968,1.3681531466050278,-1.5270564103129214,-0.5866381005555708,-0.1611256906261164,1.1090686593895038,-0.4028877029171919,-0.9016289742451645,0,0,1
1.485467993073506,1.5345321754648271,2.215419279007774,-1.8294383295149665,0.38272092225004983,1.5575409015153772,1.759136285281794,0.8895501780063143,-0.4972231691829367,0,1,0
-1.2099149968532468,-0.6882804614195212,1.1100455830916083,-1.3758654507118988,-1.0400479660614255,-1.023505753405885,0.8829534705079082,-0.9336781808100061,-1.1343789958727195,0,0,1
1.185980994192743,0.12001504290204959,0.5377201161705479,-1.2145950938041414,0.8830352566013379,0.7620736390307079,0.5948474649855114,1.0163410369078425,0.10216274785126948,0,1,0
0.3374344973639526,1.2651003406909447,-0.2871018802745097,-0.4284021038788243,-1.1807613725977253,0.7464529144749787,-0.059892270854930166,-1.167499640418603,-1.112111661075775,0,1,0
-1.0102569975994238,-1.2271441309672477,-0.27026877830624324,0.03525017223097835,-1.509092654515758,-1.1345434734676916,-0.24104994209705585,-1.4765746673608409,-1.3591663313228863,0,1,0
0.736750495871627,0.389446877675932,2.585747522309637,-2.000788083729459,1.6022371122313144,0.608690697851237,2.175496784900288,2.5210951089884746,-0.021153188524213808,0,1,0
-1.0601714974128937,-0.620922502726041,-0.1692701664966443,-0.317528733504741,-1.4778230086188024,-0.9050300536639629,-0.08591633735435593,-1.4447282301703726,-1.346729038311302,0,1,0
0.1876909979235711,1.0630264646105807,-0.11315982660242271,-0.10586139006330923,-0.9775086742675145,0.5687828901008012,-0.16156858257369006,-0.962133745796508,-0.8974009992837194,0,1,0
1.0861519945658316,0.591520753756296,-0.03460535075051246,-0.25705234966433177,-0.7429863300403482,0.9066741542680056,-0.08643979016814944,-0.728193308215842,-0.7229970321241073,0,1,0
1.185980994192743,0.6588787124497761,-0.34882325415815346,0.7912049702360912,-0.445924694019271,0.9960653222829272,-0.4771619758141932,-0.4836440014590238,-0.1824856664280247,0,1,0
-0.5610264992783078,-0.620922502726041,-0.4778770359148632,0.5492994348744552,1.3833495909526259,-0.6060600251699861,-0.43359449416586343,1.1827119011843237,1.626347721452243,0,1,0
-0.3114540002110148,-0.9577122961933653,1.1717669569752522,-1.3355478614849594,-0.008149651461893948,-0.6013689716656407,0.8607390665511919,0.21333887375216815,-0.5053972541083974,0,1,0
0.23760549773704107,-0.21677475056527473,-1.100701808740723,1.0935868894381362,0.46089503699243856,0.04668314347912931,-0.6503597958684019,0.1825533234793151,0.9411691458253791,1,0,0
0.6369214962447155,0.6588787124497761,-0.6686521915552166,0.18644113183200092,1.570967466334359,0.6651767854088252,-0.35842039548597043,1.2853502317558454,1.5548949446038198,0,1,0
1.8348694917677104,1.7366060515452293,0.9753807673454765,-1.2549126830310806,0.9768441942922044,1.8571106110758855,0.7378175140154166,1.2449572102384208,0.137395872529979,0,0,1
-1.0601714974128937,-0.9577122961933653,0.8631600875570333,-1.0533247368963838,0.13256375507440582,-1.0490985937615886,0.5483872790333681,0.30588390635983653,-0.3059777684269014,0,1,0
-0.6109409990917494,-0.9577122961933653,-0.20854740442259945,-0.297369938891271,1.6022371122313144,-0.7804608205040255,-0.10183759093449493,1.484202082407163,1.2292704063231867,1,0,0
0.48717799680433405,-0.014700874484872476,-0.3207680842110427,0.34771148873975843,-1.3527444250309806,0.2837989716424916,-0.35139105069031223,-1.3308167367453134,-1.1938877434550599,0,1,0
-1.1100859972263353,-1.6986498418214941,0.5264980481917036,-1.0230865449761797,0.5703387976317829,-1.3957916284215037,0.4479205401069979,0.6896671849303989,0.00125507877144525,0,1,0
0.23760549773704107,-0.21677475056527473,1.9629227494837769,-1.5875327941533304,-1.2433006643916362,0.04668314347912931,1.347715853828596,-1.1151096733842212,-1.2760161570811317,0,1,0
-1.1100859972263353,-0.21677475056527473,2.2322523809760404,-1.8092795349014965,0.9924790172406821,-0.762102842047802,1.7333324179854182,1.641699172933498,-0.18424732266196017,0,1,0
-0.01196700133025191,-0.48620658533911887,-0.7303735654388605,0.38802907796669767,0.47652985994091634,-0.21915934222636962,-0.4282194371232239,0.2861533926583945,0.6187508218905083,1,0,0
0.13777649811012954,1.1977423819975028,0.30766772260423936,-0.8013398042280129,-1.509092654515758,0.5967357656215843,0.2550203790762248,-1.4653411638313263,-1.3913341741545482,1,0,0
-0.9104279979725123,-0.8229963788064432,-0.5339873758090847,0.7004903944754778,-1.3996488938764138,-0.9018672196517452,-0.48154175845904035,-1.3816203308187753,-1.2176701026131889,0,1,0
-0.9104279979725123,-0.620922502726041,-0.7079294294811718,0.5795376267946595,0.7735914959619936,-0.8153390451157755,-0.4765957209835005,0.5574330838067141,1.0177307257522148,1,0,0
1.0861519945658316,0.389446877675932,0.18422497483695183,-0.5493548715596419,0.8674004336528601,0.8189853067000337,0.09071116556588743,0.8983347182774086,0.4713354282347878,1,0,0
-0.4112829998379263,-1.0250702548868456,-0.9379818230474803,1.2447778490391588,-0.7273515070918705,-0.6900057022097602,-0.6581770013136996,-0.8103872572535077,-0.38955074016480046,0,1,0
-1.2598294966667167,-0.48620658533911887,-0.32637911820046484,-0.06554380083637003,-1.3371096020825028,-0.967068027224633,-0.21450545246708475,-1.3163609131389302,-1.2103416126800173,0,1,0
-1.7589744948013026,-1.6986498418214941,-0.5283763418196626,0.17636173452526593,-0.32084611043144895,-1.7824408322081908,-0.33197662723083954,-0.3942518851111838,-0.23445452532912123,0,1,0
-1.1600004970398052,-0.7556384201130013,1.687982084002091,-1.2851508749512852,-0.13322823504971595,-1.0224127863007564,0.94550698106913,0.16515279506422426,-0.5634966767035893,0,1,0
-0.9603424977859538,-0.8903543374999234,0.5882194220753474,-0.9827689557492401,-1.63417123810358,-0.9605682582454036,0.43401516539149854,-1.590129226869693,-1.4837154270621244,0,1,0
0.23760549773704107,1.1977423819975028,-0.9492038910263246,1.799144700909575,1.305175476210237,0.6570520741847813,-0.7562375608680351,0.9516566794263309,2.380653687698735,0,1,0
0.98632299493892,0.6588787124497761,0.0720042950485086,-0.48887848771923276,1.1957317155708929,0.8757422179650746,0.038464868159308906,1.1887401184358195,0.7662366817955865,0,1,0
-1.3596584962936282,-0.9577122961933653,-1.48225212002143,1.9906532497375367,1.1644620696739374,-1.2281904425999735,-0.8473361003359344,0.6581578519941261,2.318890020136957,0,1,0
-1.2099149968532468,-0.48620658533911887,-0.41054462804179725,0.6198552160215993,1.7273156958191365,-0.9371516798247093,-0.4423088676506296,1.525368460743036,2.032797047745836,1,0,0
-0.01196700133025191,-0.3514906679521968,1.0707683451656533,-1.4161830399388382,-1.1025872578553364,-0.1611256906261164,0.9118425263571464,-1.0050550492203987,-1.1767996779858858,0,1,0
0.736750495871627,0.591520753756296,-0.38248945809468643,0.4686642564205768,0.8830352566013379,0.69617642763863,-0.396542915100251,0.7496717421771965,1.0671275665517657,0,1,0
1.485467993073506,1.5345321754648271,0.7677725097368565,-1.0634041342031189,0.023119994435061554,1.5575409015153772,0.5334873233416512,0.17014986989112213,-0.382821213351167,1,0,0
0.98632299493892,0.32208891898245184,1.7048151859703575,-1.6580885753004742,0.17946822391983905,0.7296908614377706,1.3615074291358271,0.5331615775046387,-0.5262552639181933,0,0,1
0.0878619982966596,-0.14941679187179455,-1.033369400867657,1.9503356605105975,-1.2745703102885917,-0.014145795673202215,-0.7893060558895217,-1.290185759283751,-0.9716019598570816,0,1,0
